branchname,"ITEM TYPE","TOTAL ITEMS","ADULT ITEMS","YOUNG ADULT ITEMS","JUVENILE ITEMS","TOTAL ADDED LM","ADULT ADDED LM","YOUNG ADULT ADDED LM","JUVENILE ADDED LM","TOTAL DELETED LM","ADULT DELETED LM","YOUNG ADULT DELETED LM","JUVENILE DELETED LM"
"Horton Public Library","Computers and internet : Public computer",10,10,,,,,,,,,,
"Horton Public Library","Computers and internet : Software",,,,,,,,,,,,
"Horton Public Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Horton Public Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",3,3,,,,,,,,,,
"Horton Public Library","E-content : Digital content",,,,,,,,,,,,
"Horton Public Library","E-content : E-learning course",,,,,,,,,,,,
"Horton Public Library","Inter-library loan",1,1,,,,,,,,,,
"Horton Public Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Horton Public Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Horton Public Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Horton Public Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Horton Public Library",Key,,,,,,,,,,,,
"Horton Public Library","Kit or multi-part set",12,1,1,10,,,,,,,,
"Horton Public Library",MAGAZINE,407,358,24,25,44,42,,2,1,,,
"Horton Public Library","Magazine (new)",2,2,,,,,,,,,,
"Horton Public Library",Music,1,1,,,,,,,,,,
"Horton Public Library",Pamphlet,,,,,,,,,,,,
"Horton Public Library","Reference material",18,16,2,,,,,,,,,
"Horton Public Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Horton Public Library",Room,,,,,,,,,,,,
"Horton Public Library","Special collections (local requests only)",,,,,,,,,,,,
"Horton Public Library","Special collections (no requests allowed)",358,268,79,11,,,,,,,,
"Horton Public Library","Story walk",,,,,,,,,,,,
"Horton Public Library","Things : Artwork",,,,,,,,,,,,
"Horton Public Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Horton Public Library","Things : Board games, dolls, puzzles, and toys",12,8,,4,,,,,,,,
"Horton Public Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Horton Public Library","Things : Cooking equipment",,,,,,,,,,,,
"Horton Public Library","Things : Die cut equipment",,,,,,,,,,,,
"Horton Public Library","Things : Equipment",16,13,1,2,,,,,,,,
"Horton Public Library","Things : Kansas Parks Pass",1,1,,,,,,,,,,
"Horton Public Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Horton Public Library","Things : Recreation and sports",,,,,,,,,,,,
"Horton Public Library","Things : Tools",,,,,,,,,,,,
"Horton Public Library",Video,1787,1561,3,223,,,,,,,,
"Horton Public Library","Video (Local requests only)",,,,,,,,,,,,
"Horton Public Library","Video (New)",2,2,,,,,,,,,,
"Horton Public Library","Video (No requests allowed)",,,,,,,,,,,,
"Horton Public Library","Video (Television)",,,,,,,,,,,,
"Horton Public Library","Video game",1,1,,,,,,,,,,
"Lansing Community Library",(Unclassified),,,,,,,,,,,,
"Lansing Community Library",AUDIOBOOK,443,372,14,57,2,2,,,,,,
"Lansing Community Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Lansing Community Library","Audiobook (new)",,,,,,,,,,,,
"Lansing Community Library",Book,17935,7061,2083,8791,171,61,24,86,108,,,
"Lansing Community Library","Book (local requests only)",,,,,,,,,,,,
"Lansing Community Library","Book (new)",,,,,,,,,,,,
"Lansing Community Library","Book (no requests allowed)",,,,,,,,,,,,
"Lansing Community Library","Book club set",,,,,,,,,,,,
"Lansing Community Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Lansing Community Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Lansing Community Library","Computers and internet : Public computer",,,,,,,,,,,,
"Lansing Community Library","Computers and internet : Software",,,,,,,,,,,,
"Lansing Community Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Lansing Community Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Lansing Community Library","E-content : Digital content",,,,,,,,,,,,
"Lansing Community Library","E-content : E-learning course",,,,,,,,,,,,
"Lansing Community Library","Inter-library loan",2,2,,,1,1,,,2,,,1
"Lansing Community Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Lansing Community Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Lansing Community Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Lansing Community Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Lansing Community Library",Key,,,,,,,,,,,,
"Lansing Community Library","Kit or multi-part set",,,,,,,,,,,,
"Lansing Community Library",MAGAZINE,166,3,93,70,9,,6,3,2,,,
"Lansing Community Library","Magazine (new)",,,,,,,,,,,,
"Lansing Community Library",Music,,,,,,,,,,,,
"Lansing Community Library",Pamphlet,,,,,,,,,,,,
"Lansing Community Library","Reference material",37,32,,5,,,,,,,,
"Lansing Community Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Lansing Community Library",Room,,,,,,,,,,,,
"Lansing Community Library","Special collections (local requests only)",,,,,,,,,,,,
"Lansing Community Library","Special collections (no requests allowed)",5,5,,,,,,,,,,
"Lansing Community Library","Story walk",,,,,,,,,,,,
"Lansing Community Library","Things : Artwork",,,,,,,,,,,,
"Lansing Community Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Lansing Community Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Lansing Community Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Lansing Community Library","Things : Cooking equipment",,,,,,,,,,,,
"Lansing Community Library","Things : Die cut equipment",,,,,,,,,,,,
"Lansing Community Library","Things : Equipment",,,,,,,,,,,,
"Lansing Community Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Lansing Community Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Lansing Community Library","Things : Recreation and sports",,,,,,,,,,,,
"Lansing Community Library","Things : Tools",,,,,,,,,,,,
"Lansing Community Library",Video,3556,2750,,806,11,7,,4,3,,,
"Lansing Community Library","Video (Local requests only)",,,,,,,,,,,,
"Lansing Community Library","Video (New)",1,1,,,,,,,,,,
"Lansing Community Library","Video (No requests allowed)",,,,,,,,,,,,
"Lansing Community Library","Video (Television)",80,80,,,10,10,,,,,,
"Lansing Community Library","Video game",296,288,,8,2,2,,,,,,
"Leavenworth Public Library",(Unclassified),,,,,,,,,,,,
"Leavenworth Public Library",AUDIOBOOK,3833,2988,226,619,22,22,,,5,,,
"Leavenworth Public Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Leavenworth Public Library","Audiobook (new)",,,,,,,,,,,,
"Leavenworth Public Library",Book,64279,40018,4574,19687,288,49,46,193,581,1,,
"Leavenworth Public Library","Book (local requests only)",,,,,,,,,,,,
"Leavenworth Public Library","Book (new)",975,974,,1,219,218,,1,4,,,
"Leavenworth Public Library","Book (no requests allowed)",,,,,,,,,,,,
"Leavenworth Public Library","Book club set",,,,,,,,,,,,
"Leavenworth Public Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Leavenworth Public Library","Computers and internet : Launchpad tablet",1,,1,,,,,,,,,
"Leavenworth Public Library","Computers and internet : Public computer",10,10,,,,,,,,,,
"Leavenworth Public Library","Computers and internet : Software",,,,,,,,,,,,
"Leavenworth Public Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Leavenworth Public Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Leavenworth Public Library","E-content : Digital content",,,,,,,,,,,,
"Leavenworth Public Library","E-content : E-learning course",,,,,,,,,,,,
"Leavenworth Public Library","Inter-library loan",50,50,,,26,26,,,42,8,,
"Leavenworth Public Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Leavenworth Public Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Leavenworth Public Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Leavenworth Public Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Leavenworth Public Library",Key,,,,,,,,,,,,
"Leavenworth Public Library","Kit or multi-part set",1,1,,,,,,,,,,
"Leavenworth Public Library",MAGAZINE,894,869,15,10,1,1,,,,,,
"Leavenworth Public Library","Magazine (new)",1,1,,,,,,,,,,
"Leavenworth Public Library",Music,2374,1959,1,414,,,,,3,,,
"Leavenworth Public Library",Pamphlet,,,,,,,,,,,,
"Leavenworth Public Library","Reference material",4613,4581,1,31,,,,,,,,
"Leavenworth Public Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Leavenworth Public Library",Room,,,,,,,,,,,,
"Leavenworth Public Library","Special collections (local requests only)",20,20,,,,,,,,,,
"Leavenworth Public Library","Special collections (no requests allowed)",1,1,,,,,,,,,,
"Leavenworth Public Library","Story walk",,,,,,,,,,,,
"Leavenworth Public Library","Things : Artwork",,,,,,,,,,,,
"Leavenworth Public Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Leavenworth Public Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Leavenworth Public Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Leavenworth Public Library","Things : Cooking equipment",,,,,,,,,,,,
"Leavenworth Public Library","Things : Die cut equipment",,,,,,,,,,,,
"Leavenworth Public Library","Things : Equipment",25,25,,,,,,,,,,
"Leavenworth Public Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Leavenworth Public Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Leavenworth Public Library","Things : Recreation and sports",,,,,,,,,,,,
"Leavenworth Public Library","Things : Tools",1,,,1,,,,,,,,
"Leavenworth Public Library",Video,10168,8089,,2079,69,51,,18,20,,,
"Leavenworth Public Library","Video (Local requests only)",,,,,,,,,,,,
"Leavenworth Public Library","Video (New)",,,,,,,,,,,,
"Leavenworth Public Library","Video (No requests allowed)",,,,,,,,,,,,
"Leavenworth Public Library","Video (Television)",184,163,,21,24,23,,1,1,,,
"Leavenworth Public Library","Video game",502,502,,,,,,,2,,,
"Linwood Community Library",(Unclassified),3,2,,1,,,,,,,,
"Linwood Community Library",AUDIOBOOK,263,143,4,116,3,3,,,,,,
"Linwood Community Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Linwood Community Library","Audiobook (new)",3,3,,,,,,,,,,
"Linwood Community Library",Book,8974,3300,879,4795,29,24,,5,5,,,
"Linwood Community Library","Book (local requests only)",,,,,,,,,,,,
"Linwood Community Library","Book (new)",2,,2,,,,,,,,,
"Linwood Community Library","Book (no requests allowed)",,,,,,,,,,,,
"Linwood Community Library","Book club set",32,32,,,,,,,,,,
"Linwood Community Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Linwood Community Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Linwood Community Library","Computers and internet : Public computer",10,7,,3,,,,,,,,
"Linwood Community Library","Computers and internet : Software",,,,,,,,,,,,
"Linwood Community Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Linwood Community Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Linwood Community Library","E-content : Digital content",,,,,,,,,,,,
"Linwood Community Library","E-content : E-learning course",,,,,,,,,,,,
"Linwood Community Library","Inter-library loan",6,5,1,,,,,,,,,
"Linwood Community Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Linwood Community Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Linwood Community Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Linwood Community Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Linwood Community Library",Key,,,,,,,,,,,,
"Linwood Community Library","Kit or multi-part set",16,1,,15,,,,,,,,
"Linwood Community Library",MAGAZINE,20,20,,,,,,,,,,
"Linwood Community Library","Magazine (new)",,,,,,,,,,,,
"Linwood Community Library",Music,,,,,,,,,,,,
"Linwood Community Library",Pamphlet,,,,,,,,,,,,
"Linwood Community Library","Reference material",63,63,,,,,,,,,,
"Linwood Community Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Linwood Community Library",Room,,,,,,,,,,,,
"Linwood Community Library","Special collections (local requests only)",28,1,,27,,,,,,,,
"Linwood Community Library","Special collections (no requests allowed)",1,1,,,,,,,,,,
"Linwood Community Library","Story walk",,,,,,,,,,,,
"Linwood Community Library","Things : Artwork",,,,,,,,,,,,
"Linwood Community Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Linwood Community Library","Things : Board games, dolls, puzzles, and toys",1,1,,,,,,,,,,
"Linwood Community Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Linwood Community Library","Things : Cooking equipment",,,,,,,,,,,,
"Linwood Community Library","Things : Die cut equipment",,,,,,,,,,,,
"Linwood Community Library","Things : Equipment",15,4,,11,,,,,,,,
"Linwood Community Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Linwood Community Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Linwood Community Library","Things : Recreation and sports",,,,,,,,,,,,
"Linwood Community Library","Things : Tools",,,,,,,,,,,,
"Linwood Community Library",Video,2249,1663,7,579,9,7,,2,6,,,
"Linwood Community Library","Video (Local requests only)",,,,,,,,,,,,
"Linwood Community Library","Video (New)",5,3,,2,,,,,,,,
"Linwood Community Library","Video (No requests allowed)",,,,,,,,,,,,
"Linwood Community Library","Video (Television)",15,14,,1,4,4,,,,,,
"Linwood Community Library","Video game",151,41,45,65,,,,,,,,
"Louisburg Library",(Unclassified),,,,,,,,,,,,
"Louisburg Library",AUDIOBOOK,,,,,,,,,,,,
"Louisburg Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Louisburg Library","Audiobook (new)",,,,,,,,,,,,
"Louisburg Library",Book,,,,,,,,,,,,
"Louisburg Library","Book (local requests only)",,,,,,,,,,,,
"Louisburg Library","Book (new)",,,,,,,,,,,,
"Louisburg Library","Book (no requests allowed)",,,,,,,,,,,,
"Louisburg Library","Book club set",,,,,,,,,,,,
"Louisburg Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Louisburg Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Louisburg Library","Computers and internet : Public computer",,,,,,,,,,,,
"Louisburg Library","Computers and internet : Software",,,,,,,,,,,,
"Louisburg Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Louisburg Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Louisburg Library","E-content : Digital content",,,,,,,,,,,,
"Louisburg Library","E-content : E-learning course",,,,,,,,,,,,
"Louisburg Library","Inter-library loan",,,,,,,,,,,,
"Louisburg Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Louisburg Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Louisburg Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Louisburg Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Louisburg Library",Key,,,,,,,,,,,,
"Louisburg Library","Kit or multi-part set",,,,,,,,,,,,
"Louisburg Library",MAGAZINE,,,,,,,,,,,,
"Louisburg Library","Magazine (new)",,,,,,,,,,,,
"Louisburg Library",Music,,,,,,,,,,,,
"Louisburg Library",Pamphlet,,,,,,,,,,,,
"Louisburg Library","Reference material",,,,,,,,,,,,
"Louisburg Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Louisburg Library",Room,,,,,,,,,,,,
"Louisburg Library","Special collections (local requests only)",,,,,,,,,,,,
"Louisburg Library","Special collections (no requests allowed)",,,,,,,,,,,,
"Louisburg Library","Story walk",,,,,,,,,,,,
"Louisburg Library","Things : Artwork",,,,,,,,,,,,
"Louisburg Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Louisburg Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Louisburg Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Louisburg Library","Things : Cooking equipment",,,,,,,,,,,,
"Louisburg Library","Things : Die cut equipment",,,,,,,,,,,,
"Louisburg Library","Things : Equipment",,,,,,,,,,,,
"Louisburg Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Louisburg Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Louisburg Library","Things : Recreation and sports",,,,,,,,,,,,
"Louisburg Library","Things : Tools",,,,,,,,,,,,
"Louisburg Library",Video,,,,,,,,,,,,
"Louisburg Library","Video (Local requests only)",,,,,,,,,,,,
"Louisburg Library","Video (New)",,,,,,,,,,,,
"Louisburg Library","Video (No requests allowed)",,,,,,,,,,,,
"Louisburg Library","Video (Television)",,,,,,,,,,,,
"Louisburg Library","Video game",,,,,,,,,,,,
"Lyndon Carnegie Library",(Unclassified),,,,,,,,,,,,
"Lyndon Carnegie Library",AUDIOBOOK,381,283,75,23,1,1,,,,,,
"Lyndon Carnegie Library","AUDIOBOOK (MEDIA PLAYER)",15,15,,,,,,,,,,
"Lyndon Carnegie Library","Audiobook (new)",3,3,,,,,,,,,,
"Lyndon Carnegie Library",Book,10811,5648,2478,2685,74,55,5,14,8,,,1
"Lyndon Carnegie Library","Book (local requests only)",1,1,,,1,1,,,,,,
"Lyndon Carnegie Library","Book (new)",4,2,,2,,,,,,,,
"Lyndon Carnegie Library","Book (no requests allowed)",,,,,,,,,,,,
"Lyndon Carnegie Library","Book club set",,,,,,,,,,,,
"Lyndon Carnegie Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Lyndon Carnegie Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Lyndon Carnegie Library","Computers and internet : Public computer",,,,,,,,,,,,
"Lyndon Carnegie Library","Computers and internet : Software",,,,,,,,,,,,
"Lyndon Carnegie Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Lyndon Carnegie Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Lyndon Carnegie Library","E-content : Digital content",,,,,,,,,,,,
"Lyndon Carnegie Library","E-content : E-learning course",,,,,,,,,,,,
"Lyndon Carnegie Library","Inter-library loan",,,,,,,,,,,,
"Lyndon Carnegie Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Lyndon Carnegie Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Lyndon Carnegie Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Lyndon Carnegie Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Lyndon Carnegie Library",Key,,,,,,,,,,,,
